,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,9.999444444444448,9.999444444444448,"(46.5356, 6.60019)",driving,0,1.0
1,1.0,home,9.999444444444451,10.999444444444451,1.0,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
2,8.0,leisure,10.999722222222225,11.999722222222223,0.9999999999999977,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
3,1.0,dusk,12.0,24.0,12.0,"(46.5356, 6.60019)",driving,0,1.0
