,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,12.0,12.0,"(46.5356, 6.60019)",driving,0,1.0
1,1.0,home,12.0,13.0,1.0,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
2,8.0,leisure,13.000277777777779,14.000277777777779,1.0,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
3,1.0,dusk,14.000555555555556,24.0,9.999444444444444,"(46.5356, 6.60019)",driving,0,1.0
