,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,13.533333333333328,13.533333333333328,"(46.5356, 6.60019)",driving,0,1.0
1,1.0,home,13.533333333333331,15.166666666666664,1.6333333333333329,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
2,8.0,leisure,15.16694444444444,20.49972222222222,5.332777777777782,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
3,1.0,dusk,20.5,24.0,3.5,"(46.5356, 6.60019)",driving,0,1.0
