,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,9.721944444444444,9.721944444444444,"(46.6149, 6.50523)",driving,0.028055555555555556,1.0
1,5.0,errands_services (car),9.75,11.984722222222222,2.234722222222222,"(46.6142, 6.50723)",driving,0.015277777777777777,1.0
2,1.0,dusk,12.0,24.0,12.0,"(46.6149, 6.50523)",driving,0,1.0
