,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
basic_piecewise,1.5752380670000001,8.805044513,0.741400595,1.339842438,1.5990560820000002,4.172767949000001,4.173750636,2.942723248,2.7187524250000004,15.189409650000002,1.585661597,1.0055292070000001,3.8112939850000003,0.773874822,0.273945808,1.2418687160000002,0.641460789,0.6288604480000001,1.697207458,0.557791063,7.421413501000001,1.9185640800000001,1.683343261,18.428878552,0.845174906,1.043716698,0.693839049,2.154985092,0.21637166700000002,6.52293677,0.36899810400000005,0.25599497,0.312372376,2.401651954,12.335694376000001,0.38788289600000003,2.619586019,1.4116808410000001,1.0989039820000002,2.073635301,3.4489435530000003,0.22557141700000002,0.24353939400000002,1.3805031250000002,17.207932998,0.35688327000000003,1.771891158,1.1632683910000001,2.5570536440000002,1.56799749,0.52465225,0.31911168900000003,0.22447803200000002,2.941190569,2.2966163880000003,0.89721693,1.753766672,0.23763436200000002,2.2550651790000003,1.0848863,0.698942834,1.607748658,3.6295530050000004,1.686708528,2.2583196290000003,2.987695491,1.558169458,3.191807018,2.5518125730000003,1.376734208,0.43146325100000005,1.864187593,8.602198672,1.58281354,1.072171082,5.764431062000001,1.5121727120000001,1.128474355,2.023313201,3.711862747,1.78767661,3.26757627,1.982932404,2.596717524,5.097960766,4.722875514,1.7564618790000002,1.347635519,3.1631980090000003,1.7414477560000001,0.470562743,1.236912711,1.103765142,0.8393303900000001,1.052307496,0.411998896,6.836547097,1.934552706,2.023234591,5.6348022140000005
indexed_piecewise,0.039573073,0.036622016,0.038195921,0.039951192,0.037345876,0.042492671,0.040712288,0.036420867,0.038167827,0.035211959,0.037929563,0.039477347,0.038851582,0.037308619,0.039284957,0.037746231000000005,0.038679947,0.041963103,0.038693432,0.038604777,0.037334425000000004,0.040870533,0.050132613000000006,0.044263500000000004,0.046326205,0.037674725,0.0420514,0.037981577,0.051519253,0.046542118,0.035452882000000005,0.041748329,0.038450125,0.035718425000000005,0.037591976,0.039117521,0.05423775,0.035983515,0.038105371,0.040600392000000006,0.036814563,0.036651973000000004,0.036382509,0.038231569,0.041092724000000004,0.043444086,0.044926046000000004,0.038991614,0.036206535000000005,0.051985281,0.035527178,0.045666931,0.054366057,0.041472948,0.038795765,0.037626592,0.050607411000000005,0.035354583,0.039387848,0.038441699,0.041870175,0.038101460000000004,0.037958542000000005,0.041290096000000005,0.038041309,0.052184972,0.036690861000000005,0.039756876000000003,0.041998838000000004,0.034912791000000006,0.040576698,0.046516048000000004,0.049289620000000006,0.038971339,0.03873318,0.036637242,0.03443617,0.038792339,0.03643643,0.039939100000000005,0.042124633,0.041777759000000005,0.041546206,0.044313916,0.036673130000000005,0.042499814000000004,0.038541077,0.037730768000000005,0.041261048,0.036032574000000005,0.03705432,0.038423741000000004,0.043197052,0.038496029,0.039142630000000005,0.043523938000000005,0.039503847,0.042055635,0.036794116,0.040834707000000005
interval_piecewise,0.056868190000000006,0.061968158,0.069141827,0.07840411600000001,0.059344679000000004,0.067221587,0.057055574000000005,0.064750215,0.0741846,0.08269812600000001,0.06692961900000001,0.060232302,0.066277801,0.061785742000000005,0.09368983600000001,0.05519541100000001,0.069112877,0.069857632,0.060068909000000004,0.08274389600000001,0.060891698,0.060400041,0.06737361700000001,0.07099519600000001,0.064679886,0.07522833100000001,0.077421473,0.061227602000000006,0.064509521,0.07540938200000001,0.07086653400000001,0.0640521,0.07058394,0.074194439,0.059446187000000004,0.07088783,0.062966536,0.08478381600000001,0.076934891,0.085730177,0.062622302,0.06818307600000001,0.061375885000000005,0.061402082000000004,0.06357011500000001,0.064164022,0.058386725,0.063710214,0.062743064,0.081380437,0.072634294,0.06850639,0.056768969,0.058871376,0.066344781,0.06224769300000001,0.052839378000000006,0.072407547,0.07033755600000001,0.088729898,0.079539184,0.066262179,0.07364324,0.07877289600000001,0.06892901300000001,0.060103433000000005,0.074455977,0.066855117,0.078347778,0.080906106,0.082010656,0.061181445,0.07799035600000001,0.081433846,0.06689866,0.076302389,0.060976788000000004,0.085561464,0.06297266700000001,0.063165104,0.084887006,0.06639521500000001,0.06837802600000001,0.078354059,0.063457242,0.084986245,0.089615895,0.07569065300000001,0.063553292,0.070112227,0.065031375,0.05709754,0.056163753000000004,0.058532784000000004,0.060123191000000006,0.067238488,0.06942979,0.09485085900000001,0.065152056,0.070283353
milp_piecewise,6.7407448291778564,2.3173954486846924,1.895890712738037,5.596136569976807,5.617506742477417,1.5448482036590576,4.082919359207153,1.4651660919189453,5.606606483459473,7.440919637680054,4.337514638900757,1.1325597763061523,2.8081204891204834,15.709547758102417,1.8455750942230225,3.3273518085479736,2.633793830871582,8.049142837524414,7.5419392585754395,10.791989088058472,7.851961612701416,2.085902452468872,10.009393453598022,2.9422245025634766,4.057838678359985,13.949070453643799,2.9683167934417725,5.226125478744507,1.7975058555603027,6.114688873291016,7.5697150230407715,7.594662427902222,7.525939702987671,8.318328380584717,3.7093143463134766,2.1396079063415527,4.750642776489258,4.105593204498291,1.259732961654663,4.79133415222168,4.157699823379517,8.277100086212158,9.196166276931763,4.493602752685547,7.604503631591797,2.0289714336395264,8.17041826248169,2.864809036254883,3.9907445907592773,3.764054536819458,0.8114686012268066,1.8819684982299805,3.305680751800537,15.825963497161865,3.3410089015960693,3.2755305767059326,3.2809500694274902,12.164587020874023,2.773573398590088,2.7785820960998535,3.3000149726867676,1.8527193069458008,1.9098947048187256,10.969846487045288,1.2510576248168945,2.328401803970337,6.974512100219727,2.5010666847229004,5.860403537750244,1.8539824485778809,2.2690536975860596,7.301447868347168,4.752859592437744,6.2814812660217285,7.9923012256622314,11.482514381408691,1.3729102611541748,5.544897794723511,6.094871520996094,4.8542656898498535,3.763705015182495,0.8952960968017578,14.831119298934937,7.888911485671997,2.624622344970703,9.232537984848022,22.133898973464966,3.4487802982330322,4.818822383880615,4.078359127044678,4.6776509284973145,4.275200366973877,3.9245352745056152,5.67131495475769,2.8957254886627197,66.24944305419922,8.47951865196228,6.832949876785278,8.088741540908813,4.376244783401489
basic_stepwise,0.528899734,0.11526599000000001,0.15766533900000002,0.254818698,0.143093922,0.110750758,0.134090225,0.15315877800000002,0.15211271,0.162973726,0.150744654,0.11420018800000001,0.115877559,0.17020072700000002,0.11590818600000001,0.12516568,0.11155134200000001,0.174573782,0.12452040900000001,0.119482581,0.125191896,0.147068802,0.108306048,0.131349607,0.125643461,0.11979289200000001,0.151146118,0.131048426,0.27157226500000003,0.11994642600000001,0.21189732500000003,0.151958057,0.12295413300000001,0.154387737,0.126838916,0.134351084,0.10525115500000001,0.189961502,0.10309994500000001,0.13412200200000002,0.120320325,0.185416974,0.11772644500000001,0.12913264600000002,0.12926067100000002,0.22562484200000002,0.117470398,0.12969470900000002,0.14470965200000002,0.147155641,0.12909056000000002,0.118650897,0.11525739200000001,0.1181494,0.11760137000000001,0.11027260200000001,0.104122276,0.11818081700000001,0.17431280600000001,0.18011080200000001,0.269490711,0.113553631,0.11941899,0.140964171,0.109773355,0.116996764,0.132320733,0.134584202,0.13170641400000002,0.12344576400000001,0.133468172,0.123757112,0.117736899,0.232609755,0.123358536,0.129569491,0.152878753,0.12027915600000001,0.16340621600000002,0.15340794500000002,0.122208461,0.166470482,0.11108063500000001,0.15218884600000002,0.108303994,0.111301836,0.110803385,0.114268035,0.111614314,0.12233595900000001,0.175193221,0.11786122500000001,0.143281962,0.155197148,0.17132159800000002,0.141114773,0.101816997,0.158477836,0.12131114700000001,0.11517999300000001
indexed_stepwise,0.10854754300000001,0.120871037,0.12975894500000001,0.13696459800000002,0.11644375600000001,0.165203869,0.140724331,0.12477020000000001,0.127823518,0.125508783,0.170007148,0.22660974800000003,0.10300806600000001,0.130112649,0.151839144,0.11862757,0.11653020600000001,0.15542613600000002,0.10966842800000001,0.129932486,0.12254108200000001,0.12600872400000002,0.14614991200000002,0.14871684500000001,0.118269758,0.156873976,0.119468031,0.12599706400000002,0.11930584500000001,0.143219948,0.12392997200000001,0.12611722,0.211827904,0.10404750700000001,0.10916848200000001,0.12069352600000001,0.11838567600000001,0.10236876800000001,0.176622406,0.209700186,0.218732633,0.155778885,0.109469593,0.121381266,0.13101896300000002,0.115382152,0.12820631200000002,0.12305427000000001,0.115484521,0.154652284,0.12568167500000002,0.116865987,0.131369053,0.204769266,0.1259433,0.10351098600000001,0.148115048,0.153080417,0.10574467500000001,0.119631713,0.115079922,0.125794068,0.121794176,0.136108263,0.12459891000000001,0.1191248,0.145585558,0.143962328,0.136385119,0.187673592,0.10461742800000001,0.119291721,0.13898111400000002,0.10965977,0.119232869,0.10342332100000001,0.136696012,0.14925003,0.252975136,0.12268548500000001,0.137154949,0.236112554,0.143987572,0.169075356,0.13721965800000002,0.12269445300000001,0.119240486,0.179631071,0.11833929500000001,0.11849229000000001,0.18079592800000002,0.18070054400000002,0.1303358,0.13418603,0.160211876,0.11249413200000001,0.10987100100000001,0.118958403,0.164149672,0.10624145700000001
interval_stepwise,0.133423771,0.10586046,0.100304582,0.146569531,0.13787517200000002,0.14732224700000002,0.158245395,0.17749056600000002,0.251438893,0.10140362900000001,0.19568880500000002,0.19342113100000002,0.142782915,0.128253574,0.10927550700000001,0.21119426900000002,0.11487390600000001,0.11623412000000001,0.11658152000000001,0.126544572,0.11154087800000001,0.129503794,0.11570896200000001,0.11463693900000001,0.14821367000000002,0.120941266,0.11756324700000001,0.10714870700000001,0.125229798,0.10807341100000001,0.14345074600000002,0.15492776800000002,0.134194742,0.114129488,0.14393509000000002,0.15879325700000002,0.123903205,0.116421333,0.149997023,0.21155638200000002,0.149928646,0.12244002300000001,0.10896374900000001,0.21553227600000002,0.10730990000000001,0.127936495,0.128017517,0.107177429,0.209891878,0.172008445,0.11777401800000001,0.12440661200000001,0.15929742000000002,0.21408009500000003,0.11658497400000001,0.13391119,0.12426800600000001,0.116373374,0.12123325300000001,0.11851331400000001,0.10882617700000001,0.22450191900000002,0.121297944,0.12974084,0.253379652,0.14758457700000002,0.13202016800000002,0.144216748,0.127583211,0.186752039,0.128262802,0.10683719200000001,0.119678138,0.10955253000000001,0.109802072,0.10645483900000001,0.12365020500000001,0.103163084,0.12528312900000002,0.14218929200000002,0.10573700700000001,0.139316716,0.131135031,0.146618356,0.132137587,0.147955094,0.249094581,0.13134130800000002,0.15707853800000002,0.11861969600000001,0.122363471,0.135069502,0.138094411,0.111522248,0.121330767,0.121080845,0.131153782,0.131665354,0.126089012,0.12009169200000001
milp_stepwise,5.351274728775024,3.8371903896331787,6.240259647369385,5.168231010437012,6.500909328460693,5.8120949268341064,3.765822172164917,4.777231454849243,7.967299938201904,5.460695505142212,3.529294490814209,2.5276172161102295,5.29997181892395,7.14859414100647,5.131374835968018,3.1421492099761963,3.600423812866211,3.9488162994384766,6.281809329986572,3.8458263874053955,2.7537102699279785,3.433915376663208,4.659576654434204,4.0242979526519775,9.547410726547241,4.474971532821655,5.782804489135742,5.872336149215698,5.112983465194702,5.796063184738159,4.597819805145264,2.6973342895507812,3.4448325634002686,3.6558010578155518,2.969033718109131,3.640101671218872,3.433100700378418,6.56220269203186,7.342182397842407,2.4061286449432373,4.459482669830322,3.7948060035705566,3.020474672317505,5.239441633224487,4.651337623596191,2.8987925052642822,4.474117040634155,2.1062936782836914,4.99724268913269,5.0999596118927,2.881690263748169,3.973310947418213,5.978523254394531,6.684146165847778,4.032635688781738,4.771996021270752,7.274898052215576,4.0826499462127686,6.323957204818726,4.638978004455566,3.0216493606567383,5.900040149688721,4.866133451461792,5.868475675582886,3.435291290283203,6.624615669250488,5.801070690155029,5.961980819702148,4.658153295516968,5.448943376541138,5.027379274368286,5.443726539611816,3.204190969467163,5.199892282485962,8.899991512298584,8.734755516052246,3.2673757076263428,5.681696891784668,4.622600078582764,4.719698429107666,4.0854432582855225,3.9947452545166016,3.949084758758545,5.587525367736816,4.25288200378418,3.2722976207733154,4.96767783164978,4.320508718490601,5.966292381286621,5.045175075531006,8.220078945159912,4.401252269744873,4.118715047836304,4.807348728179932,4.172567844390869,2.9323904514312744,6.416703701019287,5.386481285095215,6.333263874053955,11.01424765586853
basic_none,0.33994841600000003,0.10595554,0.051588693000000005,0.051505594,0.05305113,0.051072986,0.051157682,0.052435107,0.050606423000000005,0.055165188000000004,0.051252187000000005,0.054445366,0.052307162000000004,0.048053206,0.058950675,0.053127533000000005,0.052291960000000005,0.055236387000000005,0.051827604000000006,0.055391954,0.052063049,0.050968514000000006,0.050396702,0.052234475,0.054656066,0.05185590700000001,0.053125212000000005,0.054234447000000005,0.051147196000000006,0.053660357000000006,0.055229723,0.051100895,0.050177871000000006,0.049960025000000005,0.054549946,0.051233884,0.055003544,0.052685145,0.04795862,0.051236655000000006,0.049878246,0.051965413,0.052250803000000005,0.050698376,0.050208050000000004,0.049729596,0.052958614,0.053872577000000005,0.050664708,0.050010844000000006,0.050660748000000005,0.051993665,0.053969169000000004,0.049341913,0.050985801000000004,0.053712742,0.052834608000000005,0.051585401,0.053309384,0.053545111000000006,0.052681945,0.05210145,0.056434944,0.053747952,0.052520116000000006,0.050915409,0.052606701000000006,0.051147086,0.049554112000000004,0.049598063000000005,0.051391852,0.053831354000000005,0.049040036,0.051099011,0.052833606000000005,0.05371248,0.055625192000000004,0.056019831000000006,0.053095772000000006,0.052963933000000005,0.055471111000000003,0.052962182000000003,0.051485417000000006,0.053553035000000006,0.046464905,0.053284938000000004,0.051628472,0.050955045000000004,0.050690101,0.051146905000000006,0.052785636000000004,0.052448923,0.050524692,0.050390393000000006,0.053386161,0.051408955000000006,0.049903972000000005,0.051483907,0.054239856,0.05066955200000001
indexed_none,0.051623662,0.050799245,0.050695938,0.051947462,0.049243800000000004,0.048598854000000004,0.050784376000000006,0.051399846000000006,0.052989109000000006,0.050647882000000005,0.049048230000000005,0.050490919,0.052784767,0.050325311000000005,0.049934498,0.047763352,0.053464419000000006,0.050840833,0.050262459,0.05005876,0.048729287,0.052400483000000005,0.050300878,0.052477443000000006,0.050671904000000004,0.047457423000000006,0.051287361000000004,0.051199019000000005,0.053078668,0.051659906000000005,0.049087911000000005,0.047172788,0.054876418,0.049640335,0.05314039,0.050002834,0.0525588,0.051073638000000005,0.05143135,0.050843459,0.054359290000000005,0.050740345000000006,0.050009363,0.051345023000000004,0.05134765,0.049697989000000005,0.054245204000000005,0.048371571,0.050873595,0.051290414000000006,0.051167598,0.051166603000000005,0.05073515,0.051319288000000005,0.050130354,0.049140063000000005,0.051787062,0.052577864,0.049950301,0.054428385,0.053554622,0.052195992000000004,0.052852652,0.055507690000000005,0.052553265,0.054638053000000006,0.053582081000000004,0.052937437000000004,0.052936434000000004,0.053824129000000005,0.052234545,0.054223666000000004,0.048562164000000005,0.052882355000000006,0.050311419,0.05189101,0.053342118,0.052038881,0.055517557,0.050938129000000006,0.052790363,0.051934610000000006,0.050712498,0.052909995,0.052298189,0.051179476,0.048894202000000005,0.048664562,0.052097548,0.050848972000000006,0.050423361,0.048153993000000006,0.051291547,0.05299335,0.054908047,0.048520136000000005,0.051895802000000005,0.050310947,0.048404394,0.052348347
