,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
basic_piecewise,-901.0368796814006,-1027.590702932063,-1392.2148785195138,-1153.1000434537812,503.3722285049449,-1271.5816348851151,-1885.3111552516932,-1628.574405246353,-1692.3586725265263,-1040.642283624935,-709.5250943049559,-1884.1110731349456,-903.4109123059985,441.7650506205918,-711.0564525246002,-81.28594029193479,-664.7668490624437,353.8756108554417,-722.88514754368,-626.5865153950947,-2210.291640361106,-320.3283213288016,-1118.053939953027,140.86108308609244,-918.5833457162504,-1747.4932547194958,-1478.5763641452934,-1051.0409683837572,-310.1146104414131,-1736.5818880094082,-13.725522215154378,-213.34209939768738,-527.3772682857833,-157.61038722079084,-1084.937043362087,-547.6493795934531,1468.4205800529614,-798.2971811743435,-716.3661656679838,-628.3639755227911,311.60423458982683,-1411.5107779508942,654.1242084340228,-587.9370989567366,-1152.958108285751,-124.30487002954901,-464.86163416683576,-1551.0229876987742,-1141.9319716145,41.211770866212206,-1313.1015570377988,-219.05539585125592,-1171.6594644783352,-269.1453575829533,-460.97325344588273,-1585.939673033911,-465.2662638115119,-1159.917221436227,977.9634980191589,-698.7347261658643,487.19165198983467,-1038.8192681729802,-354.93705055854923,-1965.6308087765917,-1688.3527061848667,-1422.022157966736,-1874.8098026013247,-235.36339725802006,-285.70427333049474,-807.5137354562895,1208.9731770407454,-1245.6267253680544,-1312.9414958107043,-889.4063444521078,488.1570219749906,-805.7546858678878,-1173.7317106329258,-1913.1587322643002,93.34507447883648,-1234.4091268263664,-1580.7701260218714,-850.2270014504272,-483.9248392643339,1149.079777420017,-21.044074355108084,486.7455724741663,-1091.5597196899525,-192.24930866947528,-1466.5887381601763,173.8341949275371,-3687.6329859053294,394.3947086815791,182.35224600708295,1096.8734169140282,48.49298027090158,-180.69752907306972,-71.19803196298426,-142.1927220200114,-1375.2665989338034,-1035.053274179858
indexed_piecewise,-857.9215336369514,-884.2112972382877,-808.248026371013,-836.2780970447484,-880.1139481208219,-824.1781755634684,-717.4377627226334,-771.4787358557942,-825.7057815315513,-886.4220278038658,-824.1069979134974,-768.7323918755234,-743.424500514713,-793.3487543470532,-801.6541024022619,-884.8077374681754,-764.5233814717026,-896.0690389346969,-795.6893064440599,-759.7582707210647,-814.5292871763738,-930.4801502963505,-787.5089312643297,-819.6041881194402,-867.7500815711936,-701.2427582362416,-746.3116127947026,-875.6600975219193,-932.3607066035025,-920.3039686814826,-918.301947883695,-769.9268223545753,-823.249286532425,-870.1068040924566,-667.6430910859715,-732.0291900524733,-866.8114691773302,-752.8970767672807,-814.6178640325129,-711.2597920993261,-828.3812246979986,-767.6387738354894,-859.2379172177709,-760.917117762851,-841.4674768117874,-739.6105341097399,-900.5313379654054,-877.0597028442543,-843.7826485076823,-922.1847435427343,-848.3404547540887,-783.308393442872,-738.0519422503642,-834.6969169582679,-780.9614342953134,-804.3569843863877,-772.9640837181228,-907.2894299139182,-945.0582311894696,-783.1887997661804,-877.4526018042743,-847.9129350229894,-862.5701329889421,-932.5871695097588,-941.6126863258472,-835.6436748497591,-892.152094192482,-896.1754756881404,-760.897803436539,-877.6779026610391,-939.5477899368572,-873.0374442553447,-781.2018525131983,-836.329673388553,-738.1159299908518,-850.5495215677951,-836.9001659736134,-806.5631809384794,-856.6436349725585,-696.6053730167284,-815.9591544354337,-743.6248848810001,-850.0514371786517,-829.8622855864694,-789.6627643855827,-824.2232187782089,-807.703018729831,-850.8048123364329,-877.6412627608026,-953.7933657959906,-703.5563368973512,-827.0397545855593,-826.1782657460818,-893.9681261688131,-743.2751545599945,-815.1947856435354,-797.4556940501435,-830.1237166969288,-915.3837226531447,-834.3477121549
interval_piecewise,-742.1576736938723,-699.2032453296397,-792.3540006422485,-803.3513662821695,-846.5021750727321,-733.2270562446154,-814.4530930240734,-794.0144697855959,-926.0341199003001,-810.6283377128505,-733.536784474622,-828.7958645551121,-756.1404654844125,-813.5988214878244,-774.4572925148043,-765.2225010432956,-907.7767534154856,-898.1129375239606,-837.1232378040978,-851.3117789932984,-941.372599187537,-899.1838804898446,-742.9735197361832,-942.4566872994953,-782.258109975569,-755.326444084521,-865.8312295535719,-822.3772533885679,-733.565290296409,-872.2047263914727,-870.1576553505529,-678.3935998633028,-817.965359841565,-854.5764955123641,-839.8638455719968,-750.860908770348,-933.9804143292255,-943.6254062419782,-719.4202513941348,-863.2516735164002,-914.0699427041361,-727.9630269375702,-780.7119251251876,-769.199503198452,-779.1860746347552,-855.0542042249705,-784.600262870408,-669.0298282876954,-835.0068196939914,-959.7150111721876,-851.8110182552936,-734.6257286861976,-802.6608137629673,-834.4687887383589,-866.7899157663768,-906.0062450420785,-906.1242090280803,-838.5113304522075,-922.1024309062443,-783.4495588134505,-778.8065039984132,-844.7844333063957,-935.1334916556419,-869.8965660215674,-767.6065105639343,-796.1409726358371,-849.8442324115861,-882.6353671532621,-809.4753074511488,-795.7640313979301,-893.4921069563767,-925.7321988503053,-854.184834422802,-780.5916169605574,-804.2674847720689,-853.3850717961499,-949.6103377163491,-827.1914225835623,-788.3324414674018,-795.1025653538953,-911.4227993164951,-880.0576414561532,-866.8407908240486,-902.422243628708,-763.4910842715873,-880.5614165656099,-844.6788395021861,-913.6604174205121,-805.6295029604939,-857.8174065698422,-857.6385978721273,-836.9933803297512,-937.0277835227828,-915.60774512975,-828.485731920809,-903.9778635808457,-907.7930802032416,-908.2380636286205,-853.7330084068748,-691.5733768393328
milp_piecewise,37.51245079427099,-35.99359277597532,-9.392397096922426,-43.806146305963,-63.43817553698154,-13.75446567185547,8.273606827332324,-12.44679666253571,3.020931988092133,-0.7004325182611375,-100.25200524842325,13.025276911997008,-57.38256464633977,129.44585938386865,24.13703487235398,38.299628349422115,-7.978923995147028,15.171009720728176,46.133253019263336,-133.8545659626594,-9.956364779900362,-9.266606295813238,69.09786356322408,-121.39925958435725,22.448852439108247,63.82038432654812,-20.92646138725252,34.125815725742505,-27.101012440450674,-57.468870828936986,-3.022068918501017,64.07031361946044,-73.97226917486124,12.16575566099888,-2.4571119008778437,5.168835518586799,111.7494272374307,-124.54034061874302,1.5391320174211316,-94.65469465076107,-112.3646277766482,-30.63711388864644,-5.433605897089529,41.744238939842184,2.0240079189547027,-92.3262013058716,-79.2149612264512,80.28981372487941,-70.16655044300063,-14.655191930206941,15.617221221107709,77.20980778646206,27.02839713551125,-18.684598132979694,68.79087565319364,-28.648740525823438,-53.97696175717005,-82.78903105031851,-1.6325768608358286,49.57211956201568,-119.52544762629218,-72.40060739805482,74.99647258993171,18.824297954355988,37.61113061465658,13.78882758187975,-31.449154824093792,55.238472222816334,10.740986203495842,-59.31843745667998,-30.131846680513455,33.72855040407222,-69.6979373726795,-105.37364748900579,-50.6317823589102,-60.885056812156236,-78.56971998873944,-38.624913639643566,34.397087488480835,64.92737000270148,48.67958489927,49.657404579102696,11.578749198757219,43.39605741315439,-53.2575198396078,-56.65956053415675,32.81789771025978,-9.774831382671529,49.865542509606485,-44.59710177198613,20.910952034773068,32.82214695953235,40.49238643957991,-56.40327569503248,68.61560999893432,27.299575681608587,52.23527976679458,76.10260184649152,-31.755983546680206,12.417038026695103
basic_stepwise,-1820.7723859718758,-997.0032644815852,-1983.156047049603,328.7425907858386,-219.49638219272572,-112.95854550214716,-1086.6426882190708,-27.526235668505084,-60.8179914844595,-118.98475796139758,-820.3557283340454,-608.0354130892772,-1883.447353877597,-1254.4943536407209,-1531.5439410510107,-291.43551605354605,-138.72650177010823,-1624.0651146010005,-597.3522993147795,-1492.0286006761758,-635.6677163200919,-1919.5589024145802,-351.46711116358495,-1057.154973538503,-1978.674007446692,42.43737762566039,-468.73816907727365,-480.92849036558175,-1120.324374401809,-300.8411641880845,-465.8677324832349,-669.6664576292313,-1237.5081321724965,163.55429667685593,70.40663578703112,-298.3869963544589,-2173.0672707738427,-997.750872515617,-1417.7190183612568,-2373.6794458908325,-623.9679903382731,-1147.0955004543907,-479.57053327904094,-1366.9930968100382,-777.3332733951603,-1447.3098524056384,-1613.1799651644967,-2111.52072766029,-172.8339919593032,-1478.953351658087,818.0115895174663,-772.6652811421011,-1436.1043601501988,-1380.4276995844332,-1789.8675103342632,-1848.0672996206279,-2610.1791790990924,-730.1447333632791,-918.2658459195011,-2860.7630172155123,-1158.1841856843653,-296.434027814081,-835.9572462654794,438.89680674484543,-458.91978762122153,-805.1088090712767,-290.83721093672204,912.3952856199198,-487.93791923312443,854.3500551614061,-924.4932882664441,-2110.8016699016666,-282.7353611629399,-2238.755492306934,-421.6406745553828,-440.42073409151016,-1522.9233359302552,224.74607221436904,-2091.335879618952,-828.3453106612847,-1467.6489283336603,429.2875745421359,-1615.7641046648528,-648.2294268998127,-2084.23604672462,-1501.0373410326292,-633.9507980530822,-1631.3774285481377,-446.357558787637,573.6387681090397,-1180.1479830595515,703.5413457988207,-2103.898913826058,-1003.1216178061295,-475.9371928351189,475.6698198227144,-402.94222902389674,250.30808613572268,-635.2014629787352,-236.14917912531138
indexed_stepwise,-783.6408151136094,222.61890792806656,-594.4842829129734,-1081.4308829892407,148.26752611656934,-1570.133938022321,-677.8597605493145,-1336.033254066503,-1185.6880682412868,-926.7749782578622,-361.48831611924027,353.88812996739995,192.7070795891624,-369.4570995352671,-398.8570610742747,-147.20709474217117,-1277.8097560642284,-66.33813657621901,-1546.6775176097003,553.8965016117625,-1541.3810437690972,-2249.2469553621995,-562.2622188748779,-1664.85223643974,-1454.4484092412167,-997.7777772209216,-1065.2834389622374,331.0330298622262,26.11268776098055,-1236.106760272972,-865.0515042617757,-892.4818186788654,-108.28612997545073,-1321.0825732374753,-55.784329869782695,267.8576759347744,-859.4282322303654,-1691.304970945199,-2784.7491492280697,-1273.266462163632,-57.3658751940543,-322.26823455271926,-505.1764770535405,853.6084488930592,-927.7961917048796,-764.481304226742,-1836.150094684067,-746.267778049528,-2194.4801453616756,-1316.5868299840354,1366.5697718195404,-1208.4673026521507,-1181.0504287278927,-1665.2656804443977,-915.5056828148208,-1132.0074694198602,-1064.179043149819,-654.9720176372601,-603.1490701175454,-597.0138820412753,205.29978274357998,-40.53836270707076,-968.8396258430006,-576.6940039100906,-195.84604796101277,-895.0690263165944,-887.8578225844676,-1853.6019802338624,-1011.1496674836674,-1036.8494343835737,-1299.9489044235293,-588.9951365135206,-1804.3857794427515,-584.4872940471531,-80.37493231894064,-256.3597939596338,-255.39316105332682,-1634.120995719066,-758.4722065072643,-627.7693720544837,-65.17694631862122,-403.2296536657585,-506.81810591373824,947.3990110746174,888.3334398105476,-174.12530881881008,-1308.9690725550959,534.2825573872414,-1099.0586487735945,-1265.2998898862738,373.60958854422444,684.2297933460371,466.2517969796011,-1544.5832879472257,-346.15916439108025,-1376.6478410824268,-547.6791122780235,21.34602311174511,-1448.0664145976382,344.9840453279281
interval_stepwise,-710.9135728073941,-1090.2077181116333,-446.3087776515062,-542.6169227783666,-1671.1175335399198,40.89704901200232,-809.6139381911726,63.12900680015234,95.3007263778965,-309.97370514541217,-1037.2068677538127,664.0594849335129,-429.90232761588913,-281.7215980047634,57.57092796971331,-169.55290667516002,-430.41462808030724,-527.825582546582,-858.8833508944999,-124.38416440204442,-1202.1324906188129,-965.6986858546994,-9.691994446831018,385.37830207112654,-165.67486005597763,-360.95605665389365,-483.90000974496985,-845.0984366961816,-480.59265005195437,-1618.1023083018695,26.70902471584562,-2442.7259444058413,1076.537833816492,90.23194403717119,-298.8770794719525,-495.9181835184193,921.3055314054415,-6.5930296062067715,-942.9123604652034,-825.2693318310377,-1184.1978352008434,-829.3977966833891,-304.0876874916205,-1956.3069818105046,-110.71385492786852,-1164.2024497200307,-486.42083931685323,-23.57065704284701,-928.9295261370411,-1426.4227738948396,-966.5751885318166,381.84925317112595,367.3656587379449,-1101.4018232247597,167.7942465363501,-790.5469252535355,-45.17991038538557,-931.552973741475,14.984713558972778,300.42254264915914,-2005.9422080036954,-1062.9305552496005,-1444.3442093765648,-1966.6117352525573,-156.2593594962736,-1308.5299136339306,-1091.932171110254,-1512.4093505673773,-1149.0762694770176,588.6587738670387,-1382.8566017130147,-586.0984974744202,-686.3146971676141,-3133.411939481135,-1428.6267498095367,355.2269964187889,-119.07422007933623,-1842.9379479673678,-840.3479326822268,-382.2592663652189,368.6032560573342,-1367.3508527849053,-316.20013477155663,-237.2881208155186,-559.0953250688872,-729.6007035887593,-1079.0164214066338,-978.4915016319295,-1776.945828185717,-606.3345108702756,-2559.4729719046595,-1801.1495973452568,-1948.7463425835024,-427.05861802949244,-478.9168821935396,-1300.1937782924047,-1295.2647060938687,-1370.7701045314575,-2602.8137876073383,-1470.0458051001028
milp_stepwise,-94.41570801730501,30.911468042728732,-38.40722165199516,54.60946075236054,35.399572857333716,23.424839488087784,2.172187926461225,9.052909152620762,2.8079483048398273,14.81086006731135,89.88305309571393,-18.231840628972048,-87.6833133859712,58.03900544637123,-82.95595941207944,-38.57383210642616,17.84379292190139,-28.65262388903453,36.454775100080816,49.42947312939778,44.69400584516634,6.596228288989549,78.74599259629488,124.83005823442132,-61.46845858252165,-94.63507248682609,47.04057873776217,58.974653953042406,21.14602099163709,28.209105360319086,-6.3030879521269485,-4.139987099789719,-52.50745174987188,-20.284167873176255,-43.7365423493006,28.66289268922462,43.05996241743718,19.485859037830522,43.8732225460093,39.692487900938296,56.04157534063278,-76.65963956495867,-39.87339447417457,8.028605930914821,-51.1817143234426,-79.99972484184475,-6.810804995720273,-36.80320169033784,-26.003118085204946,104.06336689924962,-5.8556477394777895,-74.39810737597003,-26.42042681978963,-2.0976979767922534,-60.176681910829394,-134.32755152777054,-86.38266309893216,34.01212438893857,-36.98866566049406,-84.36161313252518,22.628101854788007,79.46475371699538,21.141916727840883,64.71969014256359,-17.20915113197735,21.55039221960218,32.351292087626405,-53.75529234684096,-67.51931181501222,-75.04679046348978,-48.59068153013908,-24.424312151004315,-55.12123128884582,-9.415130833628545,19.808277195699567,-45.861797618088204,-17.614983920819075,20.636027776572064,59.47905173956324,-65.84769690131479,-103.99828633667647,-18.545566030325478,-22.35834295585698,-33.19819933662869,5.577599815303188,49.31995170022759,8.30896091181453,130.41368792979156,26.93969714379883,-114.75920207468673,-55.13426273319307,-57.61653785913086,-63.7264810436476,-14.140236159755421,-70.41646516721002,-101.6578778631366,2.1182563382179787,-18.914125601061734,-16.41833810577082,-120.71647484496583
basic_none,-825.5382832631428,-822.4088889015819,-836.4541811677533,-841.1693955662136,-833.0589127031856,-846.9448460663172,-841.1523124013177,-826.566278536969,-841.929840206504,-824.3293356713737,-812.6690708899636,-838.8543501976565,-816.5259745937858,-842.347743286994,-797.5904519733726,-827.948911153239,-840.7812236766686,-806.1569607166377,-813.5712804464636,-834.2481385091039,-835.8641282291921,-834.9986472456139,-848.8518203193559,-825.9690799720238,-814.0121057573892,-851.6974452380978,-837.5252430466319,-829.6384641948233,-850.5897797310049,-828.033762204835,-837.4978036789649,-830.0002243904504,-845.5738502414246,-832.267810729948,-822.4877302010035,-824.2976505130567,-828.9572129488366,-834.7227589592658,-782.689240634263,-836.8278670368753,-847.6326981336072,-840.7409767300508,-844.0611113208253,-801.6370613190479,-829.7110011676451,-824.3133168646732,-824.3658883580027,-837.1153318091001,-830.0475658640697,-832.1104410164966,-821.4952975001231,-774.684840820442,-832.6355117719684,-833.6078728517035,-768.5782043165572,-801.2077060809435,-845.2585478933081,-813.8922145366563,-836.0925545386699,-841.5523433578398,-842.4873323636227,-797.869048571234,-806.7068825196249,-834.1212289742306,-831.4081258663979,-837.2066260144694,-807.6362033099356,-807.9091446459437,-831.8356172201651,-811.3104462391332,-785.0578445463684,-848.4246677098212,-809.665228859757,-831.4274866792667,-824.1993500868115,-843.6783285001217,-831.5509738691569,-816.9414698913378,-807.6776616139554,-814.8867826664791,-821.8238098253827,-778.8202518890636,-821.7121918100551,-831.0550926561468,-828.1798722859635,-836.458788493543,-840.1335324334187,-838.4314386929123,-834.8822578432745,-832.9039717052352,-838.4725750698905,-820.0394354268368,-828.865140684358,-828.2208310400565,-828.507066200541,-831.7630477067231,-830.067285161072,-824.614542901033,-838.101456141219,-818.4355755036513
indexed_none,-810.6264857732118,-820.6448489481108,-830.3875912685467,-820.8540651778798,-846.3289369685098,-824.8775372378276,-828.1497786930432,-831.6086059749772,-828.5485176059785,-825.118020652643,-829.13702344152,-829.4758736938923,-817.7028033135828,-830.3992856833563,-835.1158418490952,-814.9216697120914,-834.3964207471389,-832.7382278911507,-827.1758242877801,-842.4415475842605,-844.8922027859277,-840.1899068520852,-834.1559190588697,-805.2636503212784,-814.3621388444184,-826.8610133550793,-845.7391727581128,-843.9812073095169,-831.538071696494,-843.6206846016782,-828.1425999238354,-793.5697570126421,-828.1051718552161,-843.7577602853517,-847.5613683350895,-850.8321961378336,-820.8174714957057,-836.0756254267219,-822.9599174526509,-772.3044869471356,-828.6374450261113,-818.61958646309,-842.1670631155265,-835.0031944463163,-826.1201583314805,-837.9225033221616,-832.8966008764103,-824.116078482039,-833.1100829050806,-821.3632934004138,-812.9355491428971,-847.5433641592375,-827.4062122106975,-835.1117659265042,-826.6854659659047,-848.1917529293302,-812.8570184257187,-844.1150318661757,-804.998395085431,-846.3970597379805,-835.6919573286843,-823.8261442664111,-837.3592933111659,-830.3098770865273,-848.2540064634336,-831.5041948329574,-845.2884476677826,-844.7233065262403,-843.4597131527106,-802.9954744391455,-842.8929217763762,-826.7419552273183,-849.0149019242555,-833.4955973822006,-832.5106112540346,-848.2235791136208,-831.854191338216,-833.9230442976502,-846.4155032859566,-819.7051542293024,-845.0199369769939,-829.5142309754499,-817.8469017847661,-829.5240029299264,-837.7921231614753,-821.4442418168093,-809.6636901435055,-828.022218237896,-838.5507616732538,-834.6336536236591,-840.6825651830708,-830.7620206108796,-824.4002258725038,-812.8375463091367,-831.0134769824273,-824.8035355596339,-835.2667806454723,-810.1972666046096,-840.4949996757708,-825.5367692889721
