,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1,dusk @ 0 (walking),17.87275726241192,24.0,6.12724273758808,"(46.6131, 6.50688)",walking,0,1.0
1,2,escort @ 0 (bicycling),9.338690355288994,15.7525058730773,6.413815517788306,"(46.6131, 6.50688)",bicycling,0.46048011156029267,1.0
2,3,home @ 2 (transit),16.212985984637594,17.731276045944206,1.5182900613066108,"(46.6149, 6.50523)",transit,0.14148121646771397,1.0
3,0,dawn @ 0 (walking),0,9.338690355288996,9.338690355288996,"(46.6131, 6.50688)",walking,0,1.0
