,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,9.533055555555553,9.533055555555553,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
1,2.0,work1,9.533333333333331,13.499999999999998,3.966666666666667,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
2,1.0,home,13.500277777777777,16.000000000000007,2.49972222222223,"(46.5356, 6.60019)",driving,0,1.0
3,1.0,dusk,16.000000000000004,24.0,7.9999999999999964,"(46.5356, 6.60019)",driving,0,1.0
