,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1.0,dawn,0,9.533055555555555,9.533055555555555,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
1,2.0,work1,9.533333333333331,13.5,3.9666666666666694,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
2,1.0,home,13.500277777777782,14.999444444444446,1.4991666666666648,"(46.5356, 6.60019)",driving,0.0002777777777777778,1.0
3,8.0,leisure,14.999722222222225,15.999722222222225,1.0,"(46.5355, 6.59967)",driving,0.0002777777777777778,1.0
4,1.0,dusk,16.0,24.0,8.0,"(46.5356, 6.60019)",driving,0,1.0
