,act_id,label,start_time,end_time,duration,location,mode,travel_time,car_avail
0,1,dusk @ 0 (bicycling),9.5,24.0,14.5,"(46.6131, 6.50688)",bicycling,0,1.0
1,0,dawn @ 0 (walking),0,9.5,9.5,"(46.6131, 6.50688)",walking,0,1.0
